value_ms,cdf
1.000000,0.975789
2.000000,0.981209
3.000000,0.984823
4.000000,0.987352
5.000000,0.989882
6.000000,0.991930
7.000000,0.993255
8.000000,0.994700
9.000000,0.995302
10.000000,0.996386
11.000000,0.996748
12.000000,0.997109
14.000000,0.997230
16.000000,0.997470
17.000000,0.997591
18.000000,0.997711
20.000000,0.997952
22.000000,0.998314
23.000000,0.998675
25.000000,0.998795
26.000000,0.998916
29.000000,0.999036
32.000000,0.999157
36.000000,0.999277
37.000000,0.999398
39.000000,0.999518
43.000000,0.999759
44.000000,0.999880
47.000000,1.000000
