value_ms,cdf
0.025000,0.007246
0.025000,0.014493
0.025000,0.021739
0.025000,0.028986
0.025000,0.036232
0.025000,0.043478
0.025000,0.050725
0.025000,0.057971
0.025000,0.065217
0.025000,0.072464
0.034000,0.079710
0.034000,0.086957
0.043000,0.094203
0.043000,0.101449
0.043000,0.108696
0.052000,0.115942
0.052000,0.123188
0.052000,0.130435
0.061000,0.137681
0.061000,0.144928
0.061000,0.152174
0.085000,0.159420
0.092600,0.166667
0.092600,0.173913
0.101600,0.181159
0.101600,0.188406
0.101600,0.195652
0.101600,0.202899
0.101600,0.210145
0.101600,0.217391
0.101600,0.224638
0.101600,0.231884
0.103000,0.239130
0.103000,0.246377
0.103000,0.253623
0.170600,0.260870
0.382000,0.268116
0.438000,0.275362
0.492000,0.282609
0.492000,0.289855
0.559600,0.297101
0.561000,0.304348
0.561000,0.311594
0.628600,0.318841
0.630000,0.326087
0.630000,0.333333
0.974000,0.340580
0.974000,0.347826
0.974000,0.355072
1.074000,0.362319
1.074000,0.369565
1.086600,0.376812
1.086600,0.384058
1.086600,0.391304
1.086600,0.398551
1.086600,0.405797
1.302000,0.413043
1.376000,0.420290
1.404000,0.427536
1.416600,0.434783
1.516000,0.442029
1.544600,0.449275
1.585000,0.456522
1.585000,0.463768
1.737000,0.471014
1.742000,0.478261
1.751000,0.485507
1.751000,0.492754
1.760000,0.500000
1.820000,0.507246
1.843000,0.514493
1.915000,0.521739
1.924000,0.528986
1.924000,0.536232
2.200000,0.543478
2.218000,0.550725
2.264000,0.557971
2.331600,0.565217
2.333000,0.572464
2.333000,0.579710
2.333000,0.586957
2.333000,0.594203
2.333000,0.601449
2.333000,0.608696
2.361000,0.615942
2.361000,0.623188
2.373000,0.630435
2.382000,0.637681
2.382000,0.644928
2.658000,0.652174
2.658000,0.659420
2.658000,0.666667
2.722000,0.673913
2.791000,0.681159
2.791000,0.688406
3.275000,0.695652
3.517000,0.702899
3.595000,0.710145
3.595000,0.717391
3.697000,0.724638
3.697000,0.731884
4.037600,0.739130
4.037600,0.746377
4.126000,0.753623
4.894600,0.760870
4.894600,0.768116
4.910000,0.775362
4.910000,0.782609
5.022600,0.789855
5.022600,0.797101
6.836000,0.804348
6.836000,0.811594
120.001000,0.818841
120.001000,0.826087
120.001000,0.833333
120.001000,0.840580
120.001000,0.847826
120.001000,0.855072
120.001000,0.862319
120.001000,0.869565
120.001000,0.876812
120.001000,0.884058
120.001000,0.891304
120.001000,0.898551
120.001000,0.905797
120.001000,0.913043
120.001000,0.920290
120.001000,0.927536
120.001000,0.934783
120.001000,0.942029
120.001000,0.949275
120.001000,0.956522
484.911000,0.963768
485.353600,0.971014
486.711000,0.978261
487.113000,0.985507
487.910000,0.992754
493.102600,1.000000
