value_ms,cdf
1.000000,0.116228
2.000000,0.273869
3.000000,0.501190
4.000000,0.586506
5.000000,0.669827
6.000000,0.715461
7.000000,0.752891
8.000000,0.784435
9.000000,0.807976
10.000000,0.827527
11.000000,0.841569
12.000000,0.852914
13.000000,0.862922
14.000000,0.870832
15.000000,0.875665
16.000000,0.880084
17.000000,0.883846
18.000000,0.887534
19.000000,0.892259
20.000000,0.895493
21.000000,0.898100
22.000000,0.900085
23.000000,0.902020
24.000000,0.903329
25.000000,0.905091
26.000000,0.907673
27.000000,0.909969
28.000000,0.912003
29.000000,0.913465
30.000000,0.914926
31.000000,0.915958
32.000000,0.917671
33.000000,0.918614
34.000000,0.920263
35.000000,0.922056
36.000000,0.923507
37.000000,0.925487
38.000000,0.926944
39.000000,0.927901
40.000000,0.928790
41.000000,0.929861
42.000000,0.931106
43.000000,0.932498
44.000000,0.933984
45.000000,0.934705
46.000000,0.935317
47.000000,0.936087
48.000000,0.937257
49.000000,0.938023
50.000000,0.938645
51.000000,0.939376
52.000000,0.940501
53.000000,0.940896
54.000000,0.942086
55.000000,0.943177
56.000000,0.944619
57.000000,0.945824
58.000000,0.947606
59.000000,0.948988
60.000000,0.949576
61.000000,0.949996
62.000000,0.950795
63.000000,0.951827
64.000000,0.952558
65.000000,0.953304
66.000000,0.953738
67.000000,0.954405
68.000000,0.954928
69.000000,0.955357
70.000000,0.956083
71.000000,0.956873
72.000000,0.957787
73.000000,0.958641
74.000000,0.959584
75.000000,0.960068
76.000000,0.960734
77.000000,0.961410
78.000000,0.961880
79.000000,0.962502
80.000000,0.963306
81.000000,0.963849
82.000000,0.964249
83.000000,0.964783
84.000000,0.965326
85.000000,0.965810
86.000000,0.966407
87.000000,0.966876
88.000000,0.967083
89.000000,0.967414
90.000000,0.967691
91.000000,0.968007
92.000000,0.968328
93.000000,0.968574
94.000000,0.968698
95.000000,0.968960
96.000000,0.969266
97.000000,0.969527
98.000000,0.969745
99.000000,0.969804
100.000000,0.969907
101.000000,0.970416
102.000000,0.970683
103.000000,0.970934
104.000000,0.971211
