value_ms,cdf
1.000000,0.060748
2.000000,0.224453
3.000000,0.401349
4.000000,0.507018
5.000000,0.597109
6.000000,0.660725
7.000000,0.733674
8.000000,0.787368
9.000000,0.833752
10.000000,0.866034
11.000000,0.893979
12.000000,0.917317
13.000000,0.934334
14.000000,0.946553
15.000000,0.955646
16.000000,0.962458
17.000000,0.967474
18.000000,0.971025
19.000000,0.974089
20.000000,0.976772
21.000000,0.978843
22.000000,0.980256
23.000000,0.981494
24.000000,0.982768
25.000000,0.984162
26.000000,0.985700
27.000000,0.986969
28.000000,0.988526
29.000000,0.989935
30.000000,0.991398
31.000000,0.992423
32.000000,0.993095
33.000000,0.993811
34.000000,0.994648
35.000000,0.995381
36.000000,0.995989
37.000000,0.996395
38.000000,0.996758
39.000000,0.997139
40.000000,0.997400
41.000000,0.997606
42.000000,0.997783
43.000000,0.998021
44.000000,0.998276
45.000000,0.998595
46.000000,0.998795
47.000000,0.998989
48.000000,0.999159
49.000000,0.999302
50.000000,0.999422
51.000000,0.999514
52.000000,0.999592
53.000000,0.999653
54.000000,0.999680
55.000000,0.999700
56.000000,0.999813
57.000000,0.999848
58.000000,0.999871
59.000000,0.999939
60.000000,0.999960
63.000000,0.999970
69.000000,0.999984
72.000000,0.999993
1013.000000,0.999994
1025.000000,0.999995
1031.000000,0.999996
1037.000000,0.999998
1058.000000,0.999998
2043.000000,0.999999
3516.000000,1.000000
