value_ms,cdf
3929.873220,0.030303
25057.184000,0.060606
25897.288000,0.090909
25911.607000,0.121212
27807.458000,0.151515
27879.473000,0.181818
27909.199000,0.212121
27927.453000,0.242424
27985.899000,0.272727
28016.993000,0.303030
28019.679000,0.333333
28024.687000,0.363636
28071.805000,0.393939
28127.732000,0.424242
28885.965000,0.454545
28898.705000,0.484848
28903.697000,0.515152
28904.848000,0.545455
28920.614000,0.575758
28924.732000,0.606061
28927.258158,0.636364
28936.668000,0.666667
28962.780000,0.696970
28966.900000,0.727273
28973.671000,0.757576
28977.006000,0.787879
28978.582000,0.818182
28987.457000,0.848485
28987.662000,0.878788
28989.393000,0.909091
28992.340000,0.939394
28996.138000,0.969697
28999.999518,1.000000
