value_ms,cdf
1.000000,0.051110
2.000000,0.154166
3.000000,0.323809
4.000000,0.444979
5.000000,0.588724
6.000000,0.671219
7.000000,0.738160
8.000000,0.791163
9.000000,0.833808
10.000000,0.865575
11.000000,0.890385
12.000000,0.909418
13.000000,0.926091
14.000000,0.939371
15.000000,0.949268
16.000000,0.958558
17.000000,0.966340
18.000000,0.971492
19.000000,0.976019
20.000000,0.980172
21.000000,0.982939
22.000000,0.984992
23.000000,0.986905
24.000000,0.988833
25.000000,0.990655
26.000000,0.992173
27.000000,0.993380
28.000000,0.994447
29.000000,0.994868
30.000000,0.995164
31.000000,0.995308
32.000000,0.996066
33.000000,0.996538
34.000000,0.997112
35.000000,0.997435
36.000000,0.997597
37.000000,0.997998
38.000000,0.998058
41.000000,0.998116
42.000000,0.998366
43.000000,0.998410
49.000000,0.998426
50.000000,0.998452
52.000000,0.998517
54.000000,0.998628
79.000000,0.998648
139.000000,0.998651
140.000000,0.998653
141.000000,0.998686
142.000000,0.998706
276.000000,0.998709
379.000000,0.998711
450.000000,0.998713
485.000000,0.998742
486.000000,0.998789
487.000000,0.998829
488.000000,0.998856
490.000000,0.998882
491.000000,0.998962
492.000000,0.999080
493.000000,0.999183
494.000000,0.999205
496.000000,0.999214
497.000000,0.999290
498.000000,0.999352
499.000000,0.999503
500.000000,0.999619
501.000000,0.999902
504.000000,1.000000
