value_ms,cdf
1.000000,0.035723
2.000000,0.119990
3.000000,0.265559
4.000000,0.390279
5.000000,0.545805
6.000000,0.661377
7.000000,0.724795
8.000000,0.787964
9.000000,0.832898
10.000000,0.868061
11.000000,0.897249
12.000000,0.920588
13.000000,0.932101
14.000000,0.947660
15.000000,0.960605
16.000000,0.976164
17.000000,0.983632
18.000000,0.988113
19.000000,0.991847
20.000000,0.994834
21.000000,0.996577
22.000000,0.998195
24.000000,0.998257
25.000000,0.999191
26.000000,0.999378
28.000000,0.999689
29.000000,0.999938
35.000000,1.000000
