value_ms,cdf
0.025000,0.037037
0.025000,0.074074
0.025000,0.111111
0.034000,0.148148
0.052000,0.185185
0.079000,0.222222
0.079000,0.259259
0.088000,0.296296
0.097000,0.333333
0.097000,0.370370
0.152600,0.407407
0.152600,0.444444
0.321000,0.481481
0.345000,0.518519
0.364000,0.555556
0.492000,0.592593
0.510000,0.629630
0.510000,0.666667
0.831000,0.703704
0.840000,0.740741
0.867000,0.777778
1.280000,0.814815
1.443600,0.851852
2.196000,0.888889
120.903000,0.925926
482.381000,0.962963
494.463000,1.000000
