value_ms,cdf
1.000000,0.964513
2.000000,0.971191
3.000000,0.975245
4.000000,0.977706
5.000000,0.979583
6.000000,0.980791
7.000000,0.982076
8.000000,0.983207
9.000000,0.983945
10.000000,0.984699
11.000000,0.985253
12.000000,0.985730
13.000000,0.986353
14.000000,0.986822
15.000000,0.987192
16.000000,0.987507
17.000000,0.987884
18.000000,0.988245
19.000000,0.988630
20.000000,0.988984
21.000000,0.989284
22.000000,0.989684
23.000000,0.989961
24.000000,0.990230
25.000000,0.990484
26.000000,0.990692
27.000000,0.990907
28.000000,0.991130
29.000000,0.991361
30.000000,0.991584
31.000000,0.991761
32.000000,0.991930
33.000000,0.992146
34.000000,0.992400
35.000000,0.992600
36.000000,0.992853
37.000000,0.993100
38.000000,0.993292
39.000000,0.993630
40.000000,0.993815
41.000000,0.993907
42.000000,0.994053
43.000000,0.994307
44.000000,0.994477
45.000000,0.994669
46.000000,0.994861
47.000000,0.995046
48.000000,0.995207
49.000000,0.995392
50.000000,0.995507
51.000000,0.995661
52.000000,0.995823
53.000000,0.995923
54.000000,0.996107
55.000000,0.996246
56.000000,0.996331
57.000000,0.996431
58.000000,0.996484
59.000000,0.996554
60.000000,0.996607
61.000000,0.996692
62.000000,0.996746
63.000000,0.996800
64.000000,0.996838
65.000000,0.996884
66.000000,0.996969
67.000000,0.996992
68.000000,0.997069
69.000000,0.997115
70.000000,0.997146
71.000000,0.997169
72.000000,0.997192
73.000000,0.997231
74.000000,0.997246
75.000000,0.997261
76.000000,0.997284
77.000000,0.997300
78.000000,0.997315
79.000000,0.997338
80.000000,0.997377
82.000000,0.997408
83.000000,0.997415
84.000000,0.997454
85.000000,0.997469
86.000000,0.997477
87.000000,0.997508
88.000000,0.997515
91.000000,0.997531
92.000000,0.997538
93.000000,0.997561
94.000000,0.997577
95.000000,0.997592
96.000000,0.997631
97.000000,0.997638
98.000000,0.997654
99.000000,0.997661
100.000000,0.997692
101.000000,0.997700
103.000000,0.997708
104.000000,0.997715
106.000000,0.997746
108.000000,0.997769
109.000000,0.997784
110.000000,0.997808
111.000000,0.997831
114.000000,0.997838
115.000000,0.997854
116.000000,0.997869
117.000000,0.997884
118.000000,0.997908
120.000000,0.997923
122.000000,0.997931
123.000000,0.997938
124.000000,0.997946
126.000000,0.997961
128.000000,0.997969
129.000000,0.997977
131.000000,0.998008
133.000000,0.998015
134.000000,0.998023
135.000000,0.998046
138.000000,0.998054
139.000000,0.998077
141.000000,0.998092
142.000000,0.998108
143.000000,0.998123
147.000000,0.998138
149.000000,0.998154
150.000000,0.998161
152.000000,0.998192
153.000000,0.998208
154.000000,0.998254
155.000000,0.998261
156.000000,0.998269
157.000000,0.998292
161.000000,0.998300
162.000000,0.998308
163.000000,0.998315
166.000000,0.998331
167.000000,0.998338
169.000000,0.998354
170.000000,0.998369
171.000000,0.998385
173.000000,0.998400
175.000000,0.998408
176.000000,0.998423
177.000000,0.998431
179.000000,0.998438
180.000000,0.998454
182.000000,0.998469
184.000000,0.998477
185.000000,0.998485
189.000000,0.998492
191.000000,0.998500
194.000000,0.998508
195.000000,0.998515
196.000000,0.998523
197.000000,0.998538
199.000000,0.998546
200.000000,0.998554
201.000000,0.998592
202.000000,0.998600
203.000000,0.998608
204.000000,0.998615
207.000000,0.998623
209.000000,0.998631
212.000000,0.998638
215.000000,0.998646
223.000000,0.998654
224.000000,0.998661
225.000000,0.998669
228.000000,0.998685
229.000000,0.998692
230.000000,0.998700
231.000000,0.998708
232.000000,0.998715
236.000000,0.998723
239.000000,0.998746
245.000000,0.998754
247.000000,0.998769
248.000000,0.998777
251.000000,0.998808
254.000000,0.998823
255.000000,0.998831
256.000000,0.998838
258.000000,0.998846
264.000000,0.998854
266.000000,0.998861
268.000000,0.998869
278.000000,0.998877
282.000000,0.998885
290.000000,0.998900
291.000000,0.998908
297.000000,0.998915
298.000000,0.998923
299.000000,0.998931
300.000000,0.998938
306.000000,0.998946
311.000000,0.998954
312.000000,0.998961
313.000000,0.998977
314.000000,0.998985
315.000000,0.999000
316.000000,0.999008
318.000000,0.999015
325.000000,0.999023
326.000000,0.999031
331.000000,0.999038
335.000000,0.999054
337.000000,0.999061
345.000000,0.999069
349.000000,0.999077
352.000000,0.999085
354.000000,0.999092
357.000000,0.999100
358.000000,0.999108
359.000000,0.999115
362.000000,0.999123
364.000000,0.999146
366.000000,0.999154
367.000000,0.999169
379.000000,0.999177
382.000000,0.999185
383.000000,0.999200
388.000000,0.999208
391.000000,0.999215
393.000000,0.999223
394.000000,0.999231
396.000000,0.999246
397.000000,0.999254
400.000000,0.999261
409.000000,0.999285
410.000000,0.999292
411.000000,0.999308
412.000000,0.999315
414.000000,0.999323
417.000000,0.999331
419.000000,0.999338
420.000000,0.999346
424.000000,0.999369
425.000000,0.999385
426.000000,0.999392
427.000000,0.999408
428.000000,0.999431
430.000000,0.999438
434.000000,0.999454
444.000000,0.999469
445.000000,0.999485
447.000000,0.999500
448.000000,0.999508
449.000000,0.999523
450.000000,0.999546
457.000000,0.999562
460.000000,0.999569
461.000000,0.999577
463.000000,0.999592
466.000000,0.999600
472.000000,0.999608
473.000000,0.999615
475.000000,0.999631
477.000000,0.999646
480.000000,0.999654
483.000000,0.999669
484.000000,0.999677
485.000000,0.999685
486.000000,0.999692
492.000000,0.999700
494.000000,0.999708
496.000000,0.999715
499.000000,0.999723
513.000000,0.999738
515.000000,0.999746
520.000000,0.999762
522.000000,0.999777
524.000000,0.999792
527.000000,0.999800
532.000000,0.999808
536.000000,0.999815
547.000000,0.999823
548.000000,0.999831
549.000000,0.999838
566.000000,0.999846
572.000000,0.999854
581.000000,0.999862
606.000000,0.999869
625.000000,0.999877
631.000000,0.999885
645.000000,0.999892
697.000000,0.999900
704.000000,0.999908
727.000000,0.999915
735.000000,0.999923
864.000000,0.999931
952.000000,0.999938
956.000000,0.999946
1000.000000,0.999962
1014.000000,0.999969
1246.000000,0.999977
2074.000000,0.999985
2098.000000,0.999992
2117.000000,1.000000
