value_ms,cdf
1.000000,0.988821
2.000000,0.991903
3.000000,0.994227
4.000000,0.995402
5.000000,0.996915
6.000000,0.997699
7.000000,0.998319
8.000000,0.998746
9.000000,0.999137
10.000000,0.999441
11.000000,0.999624
12.000000,0.999733
13.000000,0.999813
14.000000,0.999888
15.000000,0.999929
16.000000,0.999951
17.000000,0.999964
18.000000,0.999978
19.000000,0.999985
20.000000,0.999990
21.000000,0.999993
22.000000,0.999994
23.000000,0.999996
24.000000,0.999997
25.000000,0.999997
26.000000,0.999998
27.000000,0.999998
28.000000,0.999998
32.000000,0.999999
1011.000000,0.999999
1026.000000,0.999999
1063.000000,0.999999
1071.000000,1.000000
1085.000000,1.000000
1091.000000,1.000000
