value_ms,cdf
0.025000,0.041667
0.025000,0.083333
0.025000,0.125000
0.034000,0.166667
0.034000,0.208333
0.034000,0.250000
0.052000,0.291667
0.070000,0.333333
0.099000,0.375000
0.275000,0.416667
0.594000,0.458333
0.633000,0.500000
0.641000,0.541667
0.663000,0.583333
1.396000,0.625000
1.938000,0.666667
2.110000,0.708333
2.454000,0.750000
2.816000,0.791667
120.001000,0.833333
120.001000,0.875000
120.001000,0.916667
120.001000,0.958333
120.001000,1.000000
