value_ms,cdf
77.539000,0.021277
97.942992,0.042553
127.310526,0.063830
265.457947,0.085106
267.868361,0.106383
297.206782,0.127660
304.310000,0.148936
312.800682,0.170213
404.195571,0.191489
529.331158,0.212766
724.732992,0.234043
738.644887,0.255319
813.875263,0.276596
845.993684,0.297872
1252.835637,0.319149
1825.395952,0.340426
1831.370940,0.361702
2009.966624,0.382979
2145.693381,0.404255
2422.952361,0.425532
2832.423263,0.446809
2841.774729,0.468085
2879.952255,0.489362
2929.649834,0.510638
2971.562045,0.531915
2999.979062,0.553191
3012.113361,0.574468
3204.853632,0.595745
3343.260992,0.617021
3410.946519,0.638298
3431.241947,0.659574
3449.236579,0.680851
3464.607789,0.702128
3511.381729,0.723404
3609.054255,0.744681
3725.221263,0.765957
3767.545421,0.787234
4058.906624,0.808511
4256.528098,0.829787
4263.002974,0.851064
4302.386053,0.872340
4302.714098,0.893617
4428.247368,0.914894
4584.502571,0.936170
4590.265526,0.957447
4697.897729,0.978723
4916.965887,1.000000
