value_ms,cdf
7.122966,0.017857
29.904724,0.035714
109.215034,0.053571
255.804138,0.071429
297.716483,0.089286
379.590319,0.107143
452.546753,0.125000
715.831937,0.142857
749.935690,0.160714
888.946627,0.178571
1035.348207,0.196429
1433.440724,0.214286
1478.913799,0.232143
1482.850083,0.250000
1688.047457,0.267857
1865.240765,0.285714
2088.126069,0.303571
2113.232828,0.321429
2242.639897,0.339286
2483.982172,0.357143
2667.510172,0.375000
2678.337448,0.392857
2680.186759,0.410714
2689.186282,0.428571
2862.882034,0.446429
2890.680489,0.464286
2899.325937,0.482143
2997.126110,0.500000
3089.587597,0.517857
3135.472379,0.535714
3275.349759,0.553571
3329.149529,0.571429
3376.661730,0.589286
3450.210862,0.607143
3451.431287,0.625000
3546.568138,0.642857
3595.752172,0.660714
3644.130448,0.678571
3669.403053,0.696429
3759.586724,0.714286
3846.981834,0.732143
4006.564793,0.750000
4202.374730,0.767857
4236.432956,0.785714
4263.416828,0.803571
4263.981488,0.821429
4268.736799,0.839286
4277.017765,0.857143
4349.266557,0.875000
4400.508931,0.892857
4524.929414,0.910714
4697.159351,0.928571
4698.966903,0.946429
4711.870448,0.964286
4744.489966,0.982143
4911.802000,1.000000
