value_ms,cdf
0.025000,0.014085
0.034000,0.028169
0.034000,0.042254
0.034000,0.056338
0.049000,0.070423
0.068000,0.084507
0.068000,0.098592
0.068000,0.112676
0.095000,0.126761
0.127000,0.140845
0.146000,0.154930
0.310000,0.169014
0.310000,0.183099
0.364000,0.197183
0.364000,0.211268
0.438000,0.225352
0.438000,0.239437
0.438000,0.253521
0.438000,0.267606
0.516000,0.281690
0.521000,0.295775
0.561000,0.309859
0.561000,0.323944
0.667000,0.338028
0.681000,0.352113
0.768000,0.366197
0.822000,0.380282
0.846000,0.394366
0.846000,0.408451
0.891000,0.422535
0.891000,0.436620
0.891000,0.450704
0.891000,0.464789
0.993000,0.478873
0.993000,0.492958
1.038000,0.507042
1.038000,0.521127
1.062000,0.535211
1.245000,0.549296
1.290000,0.563380
1.323000,0.577465
1.368000,0.591549
1.378000,0.605634
1.378000,0.619718
1.446000,0.633803
1.455000,0.647887
1.524000,0.661972
1.708000,0.676056
1.899000,0.690141
2.062000,0.704225
2.066000,0.718310
2.076000,0.732394
2.102000,0.746479
2.312000,0.760563
2.381000,0.774648
2.634000,0.788732
2.711000,0.802817
3.233000,0.816901
120.001000,0.830986
120.001000,0.845070
120.001000,0.859155
120.001000,0.873239
120.001000,0.887324
120.001000,0.901408
120.001000,0.915493
120.001000,0.929577
120.001000,0.943662
120.001000,0.957746
488.862000,0.971831
490.440000,0.985915
490.440000,1.000000
