value_ms,cdf
0.025000,0.001715
0.025000,0.003431
0.025000,0.005146
0.025000,0.006861
0.025000,0.008576
0.025000,0.010292
0.025000,0.012007
0.025000,0.013722
0.025000,0.015437
0.025000,0.017153
0.025000,0.018868
0.025000,0.020583
0.025000,0.022298
0.025000,0.024014
0.025000,0.025729
0.025000,0.027444
0.025000,0.029160
0.034000,0.030875
0.034000,0.032590
0.034000,0.034305
0.034000,0.036021
0.034000,0.037736
0.034000,0.039451
0.034000,0.041166
0.034000,0.042882
0.034000,0.044597
0.034000,0.046312
0.034000,0.048027
0.034000,0.049743
0.034000,0.051458
0.034000,0.053173
0.034000,0.054889
0.034000,0.056604
0.034000,0.058319
0.034000,0.060034
0.034000,0.061750
0.034000,0.063465
0.034000,0.065180
0.034000,0.066895
0.034000,0.068611
0.034000,0.070326
0.034000,0.072041
0.034000,0.073756
0.034000,0.075472
0.043000,0.077187
0.043000,0.078902
0.049000,0.080617
0.049000,0.082333
0.049000,0.084048
0.049000,0.085763
0.049000,0.087479
0.049000,0.089194
0.049000,0.090909
0.052000,0.092624
0.052000,0.094340
0.052000,0.096055
0.052000,0.097770
0.052000,0.099485
0.058000,0.101201
0.058000,0.102916
0.058000,0.104631
0.058000,0.106346
0.064000,0.108062
0.064000,0.109777
0.064000,0.111492
0.064000,0.113208
0.064000,0.114923
0.064000,0.116638
0.064000,0.118353
0.064000,0.120069
0.064000,0.121784
0.068000,0.123499
0.068000,0.125214
0.068000,0.126930
0.068000,0.128645
0.068000,0.130360
0.068000,0.132075
0.068000,0.133791
0.068000,0.135506
0.068000,0.137221
0.068000,0.138937
0.068000,0.140652
0.068000,0.142367
0.068000,0.144082
0.068000,0.145798
0.068000,0.147513
0.077000,0.149228
0.077000,0.150943
0.077000,0.152659
0.077000,0.154374
0.077000,0.156089
0.103000,0.157804
0.103000,0.159520
0.103000,0.161235
0.103000,0.162950
0.103000,0.164666
0.103000,0.166381
0.103000,0.168096
0.103000,0.169811
0.103000,0.171527
0.103000,0.173242
0.103000,0.174957
0.103000,0.176672
0.103000,0.178388
0.103000,0.180103
0.103000,0.181818
0.104000,0.183533
0.112000,0.185249
0.112000,0.186964
0.121000,0.188679
0.121000,0.190395
0.121000,0.192110
0.121000,0.193825
0.127000,0.195540
0.127000,0.197256
0.127000,0.198971
0.142000,0.200686
0.142000,0.202401
0.146000,0.204117
0.146000,0.205832
0.146000,0.207547
0.146000,0.209262
0.146000,0.210978
0.146000,0.212693
0.146000,0.214408
0.146000,0.216123
0.205000,0.217839
0.211000,0.219554
0.215000,0.221269
0.224000,0.222985
0.224000,0.224700
0.286000,0.226415
0.286000,0.228130
0.310000,0.229846
0.310000,0.231561
0.310000,0.233276
0.310000,0.234991
0.310000,0.236707
0.310000,0.238422
0.310000,0.240137
0.310000,0.241852
0.310000,0.243568
0.319000,0.245283
0.319000,0.246998
0.319000,0.248714
0.319000,0.250429
0.319000,0.252144
0.328000,0.253859
0.328000,0.255575
0.328000,0.257290
0.346000,0.259005
0.360000,0.260720
0.364000,0.262436
0.364000,0.264151
0.364000,0.265866
0.364000,0.267581
0.364000,0.269297
0.364000,0.271012
0.388000,0.272727
0.388000,0.274443
0.393000,0.276158
0.393000,0.277873
0.397000,0.279588
0.398000,0.281304
0.398000,0.283019
0.434000,0.284734
0.434000,0.286449
0.434000,0.288165
0.434000,0.289880
0.434000,0.291595
0.434000,0.293310
0.438000,0.295026
0.438000,0.296741
0.438000,0.298456
0.438000,0.300172
0.438000,0.301887
0.438000,0.303602
0.438000,0.305317
0.442000,0.307033
0.447000,0.308748
0.447000,0.310463
0.447000,0.312178
0.447000,0.313894
0.447000,0.315609
0.452000,0.317324
0.452000,0.319039
0.456000,0.320755
0.456000,0.322470
0.457000,0.324185
0.457000,0.325901
0.457000,0.327616
0.457000,0.329331
0.457000,0.331046
0.457000,0.332762
0.457000,0.334477
0.471000,0.336192
0.474000,0.337907
0.476000,0.339623
0.476000,0.341338
0.476000,0.343053
0.485000,0.344768
0.486000,0.346484
0.492000,0.348199
